Instance,Algorithm,Params,Seed,BestCost,Evaluations,ElapsedMs,BestFoundAt,Timestamp
tai_20_5_0,Evolutionary_p110_g130_s0,EvolutionaryParameters,0,14295,14410,30.8437,7825,2026-03-19T12:06:23.1381781+00:00
tai_20_5_0,Evolutionary_p110_g140_s0,EvolutionaryParameters,0,14175,15510,34.5257,6914,2026-03-19T12:06:23.1731943+00:00
tai_20_5_0,Evolutionary_p110_g150_s0,EvolutionaryParameters,0,14473,16610,36.5719,10378,2026-03-19T12:06:23.2102276+00:00
tai_20_5_0,Evolutionary_p110_g160_s0,EvolutionaryParameters,0,14366,17710,184.3529,9358,2026-03-19T12:06:23.5434239+00:00
tai_20_5_0,Evolutionary_p120_g10_s0,EvolutionaryParameters,0,14862,1320,10.7023,1139,2026-03-19T12:06:23.5556875+00:00
tai_20_5_0,Evolutionary_p120_g20_s0,EvolutionaryParameters,0,14469,2520,25.9531,2196,2026-03-19T12:06:23.5824865+00:00
tai_20_5_0,Evolutionary_p120_g30_s0,EvolutionaryParameters,0,14673,3720,11.2999,3513,2026-03-19T12:06:23.5943501+00:00
tai_20_5_0,Evolutionary_p120_g40_s0,EvolutionaryParameters,0,14421,4920,23.6478,4651,2026-03-19T12:06:23.6184517+00:00
tai_20_5_0,Evolutionary_p120_g50_s0,EvolutionaryParameters,0,14566,6120,14.6027,4679,2026-03-19T12:06:23.6335390+00:00
tai_20_5_0,Evolutionary_p120_g60_s0,EvolutionaryParameters,0,14327,7320,16.0419,6879,2026-03-19T12:06:23.6500427+00:00
tai_20_5_0,Evolutionary_p120_g70_s0,EvolutionaryParameters,0,14516,8520,18.2281,5060,2026-03-19T12:06:23.6687630+00:00
tai_20_5_0,Evolutionary_p120_g80_s0,EvolutionaryParameters,0,14447,9720,21.3705,9339,2026-03-19T12:06:23.6908616+00:00
tai_20_5_0,Evolutionary_p120_g90_s0,EvolutionaryParameters,0,14431,10920,30.5867,10227,2026-03-19T12:06:23.7219070+00:00
tai_20_5_0,Evolutionary_p120_g100_s0,EvolutionaryParameters,0,14321,12120,260.1165,6553,2026-03-19T12:06:23.9825056+00:00
tai_20_5_0,Evolutionary_p120_g110_s0,EvolutionaryParameters,0,14123,13320,356.4393,12484,2026-03-19T12:06:24.3405504+00:00
tai_20_5_0,Evolutionary_p120_g120_s0,EvolutionaryParameters,0,14383,14520,411.7828,6240,2026-03-19T12:06:24.7539865+00:00
